Unnamed: 0,ticker,Name,per,pbr,dividend_yield,Code,ISU_CD,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
415,001340,백광산업,100.92,1.83,0.68,001340,KR7001340009,KOSPI,,8900,2,-70,-0.78,8940,9120,8860,299210,2680404860,399773822300,44918407,STK
416,035150,백산,6.04,1.38,2.09,035150,KR7035150002,KOSPI,,14490,1,290,2.04,14250,14670,14230,164520,2391315510,315302400000,21760000,STK
417,002410,범양건영,,0.51,,002410,KR7002410009,KOSPI,,1281,2,-34,-2.59,1301,1302,1278,67233,86245314,31809768942,24831982,STK
418,007210,벽산,5.03,0.46,2.73,007210,KR7007210008,KOSPI,,2140,2,-110,-4.89,2240,2270,2135,604213,1317871940,144578400000,67560000,STK
419,002760,보락,53.48,1.37,0.44,002760,KR7002760007,KOSPI,,1103,1,19,1.75,1090,1106,1089,58575,64316656,66069700000,59900000,STK
420,003850,보령,14.81,1.31,0.89,003850,KR7003850005,KOSPI,,10910,1,410,3.9,10600,11070,10560,287214,3124484580,749407900000,68690000,STK
421,000890,보해양조,,0.79,,000890,KR7000890004,KOSPI,,464,1,7,1.53,460,469,458,580345,268974677,64551739856,139120129,STK
422,003000,부광약품,,1.69,,003000,KR7003000007,KOSPI,,5440,1,60,1.12,5390,5470,5370,180979,981285540,372393410240,68454671,STK
423,001270,부국증권,6.54,0.3,5.77,001270,KR7001270008,KOSPI,,26100,2,-1100,-4.04,26850,27200,25850,20068,525859450,270654024600,10369886,STK
424,001275,부국증권우,5.45,0.25,7.16,001275,KR7001271006,KOSPI,,21700,3,0,0.0,21500,21700,21500,3057,66113350,65100000000,3000000,STK
425,026940,부국철강,18.97,0.41,2.8,026940,KR7026940007,KOSPI,,2630,2,-10,-0.38,2655,2655,2625,35643,94114185,52600000000,20000000,STK
426,011390,부산산업,30.53,0.43,0.47,011390,KR7011390002,KOSPI,,53600,3,0,0.0,53700,54100,52700,4360,233551800,56601600000,1056000,STK
427,005030,부산주공,,1.93,,005030,KR7005030002,KOSPI,,486,0,0,0.0,0,0,0,0,0,38288532168,78782988,STK
428,002070,비비안,,0.3,,002070,KR7002070001,KOSPI,,888,1,78,9.63,815,894,815,439904,383841265,26457063120,29793990,STK
429,100220,비상교육,,0.33,,100220,KR7100220003,KOSPI,,4760,1,70,1.49,4690,4815,4675,62792,296985300,61864487160,12996741,STK
430,090460,비에이치,9.47,1.04,1.18,090460,KR7090460007,KOSPI,,21000,1,250,1.2,21100,21450,21000,409098,8666973550,723751959000,34464379,STK
431,005180,빙그레,7.01,0.94,3.81,005180,KR7005180005,KOSPI,,69400,2,-9100,-11.59,72400,73300,68100,436376,30426046100,683676125400,9851241,STK
432,003960,사조대림,5.19,0.75,0.59,003960,KR7003960002,KOSPI,,63200,2,-7700,-10.86,65300,66600,63100,363297,23315972800,579194314400,9164467,STK
433,008040,사조동아원,6.6,0.5,1.39,008040,KR7008040008,KOSPI,,1083,2,-21,-1.9,1093,1110,1081,862535,938077367,152859601800,141144600,STK
434,007160,사조산업,14.62,0.67,0.28,007160,KR7007160005,KOSPI,,68600,2,-600,-0.87,69100,69500,66000,89999,6078744700,343000000000,5000000,STK
435,014710,사조씨푸드,,0.52,,014710,KR7014710008,KOSPI,,6880,2,-320,-4.44,7130,7140,6860,439508,3059971200,118463575840,17218543,STK
436,006090,사조오양,4.54,0.43,1.94,006090,KR7006090005,KOSPI,,10500,2,-800,-7.08,11050,11220,10410,92782,983156750,98938759500,9422739,STK
437,062040,산일전기,5.08,7.72,2.12,062040,KR7062040001,KOSPI,,48100,1,6200,14.8,45000,49450,44600,2633286,124988568200,1464414120000,30445200,STK
438,001470,삼부토건,,1.53,,001470,KR7001470004,KOSPI,,1054,0,0,0.0,0,0,0,0,0,235686862496,223611824,STK
439,028050,삼성E&A,7.25,1.45,,028050,KR7028050003,KOSPI,,26250,1,50,0.19,26550,26550,26000,566837,14897082800,5145000000000,196000000,STK
440,448730,삼성FN리츠,,,,448730,KR7448730002,KOSPI,,4890,1,50,1.03,4840,4900,4825,76717,373144120,377997000000,77300000,STK
441,006400,삼성SDI,11.72,1.09,0.33,006400,KR7006400006,KOSPI,,320500,2,-3000,-0.93,329500,331500,320000,374911,121546612508,22039031865000,68764530,STK
442,006405,삼성SDI우,7.81,0.72,0.51,006405,KR7006401004,KOSPI,,212500,2,-1000,-0.47,215000,216000,211000,2238,477907500,343802900000,1617896,STK
443,006660,삼성공조,7.64,0.36,0.48,006660,KR7006660005,KOSPI,,12080,2,-30,-0.25,12300,12390,12020,109164,1329738840,98165873120,8126314,STK
444,028260,삼성물산,11.89,0.65,1.76,028260,KR7028260008,KOSPI,,144400,1,4900,3.51,141600,147200,141600,229208,33177376500,25672025050800,177784107,STK
445,02826K,삼성물산우B,8.97,0.49,2.38,02826K,KR702826K016,KOSPI,,109400,1,3200,3.01,106400,110700,106400,4347,475536300,160554346000,1467590,STK
446,207940,삼성바이오로직스,62.98,6.27,,207940,KR7207940008,KOSPI,,931000,2,-1000,-0.11,940000,943000,925000,96605,89964693000,66262994000000,71174000,STK
447,032830,삼성생명,10.66,0.42,3.83,032830,KR7032830002,KOSPI,,88800,1,600,0.68,90000,91300,87100,313727,27914693500,17760000000000,200000000,STK
448,018260,삼성에스디에스,15.51,1.25,1.92,018260,KR7018260000,KOSPI,,142700,1,100,0.07,144900,145900,142700,88354,12659507850,11041812060000,77377800,STK
449,009150,삼성전기,22.72,1.36,0.79,009150,KR7009150004,KOSPI,,146100,1,3900,2.74,144500,148700,144500,457217,66960667114,10912748985600,74693696,STK
450,009155,삼성전기우,10.62,0.64,1.77,009155,KR7009151002,KOSPI,,69100,1,1600,2.37,68500,69100,67900,3946,271253700,200872594400,2906984,STK
451,005930,삼성전자,19.38,1.44,1.82,005930,KR7005930003,KOSPI,,80200,1,3000,3.89,79400,80200,78700,22061478,1749786266068,478776560510000,5969782550,STK
452,005935,삼성전자우,15.52,1.15,2.28,005935,KR7005931001,KOSPI,,64700,1,2400,3.85,63900,64700,63200,1486431,94931456208,53240769490000,822886700,STK
453,001360,삼성제약,,1.45,,001360,KR7001360007,KOSPI,,1702,1,3,0.18,1701,1714,1673,327148,553593618,160263858458,94162079,STK
454,010140,삼성중공업,,2.39,,010140,KR7010140002,KOSPI,,10820,1,80,0.74,10920,11190,10780,7671575,83900067440,9521600000000,880000000,STK
455,016360,삼성증권,7.77,0.64,4.61,016360,KR7016360000,KOSPI,,45250,1,950,2.14,44900,45800,44800,393908,17802416650,4040825000000,89300000,STK
456,068290,삼성출판사,21.73,0.95,1.26,068290,KR7068290006,KOSPI,,15850,1,270,1.73,16000,16000,15610,13248,209425090,158500000000,10000000,STK
457,029780,삼성카드,7.5,0.55,6.02,029780,KR7029780004,KOSPI,,40900,1,50,0.12,41100,41800,40900,27368,1130583850,4738628641900,115858891,STK
458,000810,삼성화재,9.36,0.92,4.53,000810,KR7000810002,KOSPI,,341000,1,4500,1.34,339500,343000,334500,114835,39024648445,16154819417000,47374837,STK
459,000815,삼성화재우,7.11,0.7,5.97,000815,KR7000811000,KOSPI,,264000,1,2000,0.76,266000,266000,258000,9912,2598524000,842688000000,3192000,STK
460,006110,삼아알미늄,309.0,2.69,0.22,006110,KR7006110001,KOSPI,,47000,2,-200,-0.42,49400,49400,46950,37158,1766949200,691460052000,14711916,STK
461,145990,삼양사,4.6,0.33,3.44,145990,KR7145990008,KOSPI,,51000,1,500,0.99,50700,51100,49800,36788,1862040650,525985899000,10313449,STK
462,145995,삼양사우,2.74,0.19,5.95,145995,KR7145991006,KOSPI,,30100,1,50,0.17,30300,30300,30000,1285,38590450,11139107000,370070,STK
463,003230,삼양식품,23.38,6.33,0.4,003230,KR7003230000,KOSPI,,548000,1,3000,0.55,557000,562000,545000,158927,87883347000,4128092220000,7533015,STK
464,002170,삼양통상,13.71,0.3,3.17,002170,KR7002170009,KOSPI,,47900,1,1150,2.46,46700,47900,46350,4995,234292450,143700000000,3000000,STK
465,272550,삼양패키징,10.1,0.72,2.87,272550,KR7272550005,KOSPI,,17580,2,-1230,-6.54,18550,18550,17550,96823,1727714620,277564836180,15788671,STK
466,000070,삼양홀딩스,3.59,0.28,4.76,000070,KR7000070003,KOSPI,,71300,1,1100,1.57,70200,71300,70000,8851,625047900,610632522300,8564271,STK
467,000075,삼양홀딩스우,2.66,0.21,6.51,000075,KR7000071001,KOSPI,,53700,2,-200,-0.37,53900,53900,53400,424,22701100,16327914600,304058,STK
468,003720,삼영,7.3,1.94,0.51,003720,KR7003720000,KOSPI,,3800,2,-20,-0.52,3890,3960,3700,181714,694426755,129200000000,34000000,STK
469,002810,삼영무역,4.22,0.44,4.57,002810,KR7002810000,KOSPI,,13140,1,130,1.0,13060,13150,12990,29776,388441760,242655696720,18466948,STK
470,005680,삼영전자,14.83,0.33,3.37,005680,KR7005680004,KOSPI,,8900,2,-10,-0.11,8930,9020,8850,30605,272613770,178000000000,20000000,STK
471,023000,삼원강재,6.07,0.42,4.3,023000,KR7023000003,KOSPI,,2585,1,5,0.19,2550,2640,2550,39416,101070950,103400000000,40000000,STK
472,004380,삼익THK,208.08,1.12,0.92,004380,KR7004380002,KOSPI,,10610,1,180,1.73,10530,10950,10460,42532,449463560,222810000000,21000000,STK
473,002450,삼익악기,13.5,0.3,4.75,002450,KR7002450005,KOSPI,,1055,2,-7,-0.66,1062,1065,1045,117278,123546554,95510115325,90530915,STK
474,004440,삼일씨엔에스,191.74,0.21,,004440,KR7004440004,KOSPI,,4370,2,-85,-1.91,4455,4455,4345,13090,57404025,55638608390,12731947,STK
475,000520,삼일제약,,1.34,,000520,KR7000520007,KOSPI,,10500,1,490,4.9,10200,10670,10060,399699,4160151820,222524442000,21192804,STK
476,009770,삼정펄프,2.44,0.27,3.85,009770,KR7009770009,KOSPI,,26150,2,-100,-0.38,26250,26400,25800,2254,58654150,65374241650,2499971,STK
477,005500,삼진제약,19.96,0.94,4.21,005500,KR7005500004,KOSPI,,19110,2,-20,-0.1,19400,19560,19050,34145,657838200,265629000000,13900000,STK
478,004690,삼천리,3.28,0.19,3.32,004690,KR7004690004,KOSPI,,90700,2,-100,-0.11,90800,91000,90100,7412,670737200,367790767500,4055025,STK
479,010960,삼호개발,3.99,0.32,5.71,010960,KR7010960003,KOSPI,,3350,2,-115,-3.32,3430,3430,3350,75776,256106555,83750000000,25000000,STK
480,004450,삼화왕관,,0.52,3.82,004450,KR7004450003,KOSPI,,32050,1,250,0.79,32400,32400,31500,343,10987250,69047846950,2154379,STK
481,009470,삼화전기,25.43,3.94,0.6,009470,KR7009470006,KOSPI,,49600,1,2100,4.42,48650,50700,48300,180349,8960994100,328045472000,6613820,STK
482,011230,삼화전자,,2.68,,011230,KR7011230000,KOSPI,,3455,2,-55,-1.57,3510,3585,3450,26012,90979675,58398828500,16902700,STK
483,001820,삼화콘덴서,18.59,1.65,1.25,001820,KR7001820000,KOSPI,,40700,1,450,1.12,40700,41000,39950,40690,1650560450,423076500000,10395000,STK
484,000390,삼화페인트,9.84,0.56,5.56,000390,KR7000390005,KOSPI,,7070,2,-10,-0.14,7110,7170,7060,64814,460535650,192328525830,27203469,STK
485,001290,상상인증권,,0.22,,001290,KR7001290006,KOSPI,,497,2,-39,-7.28,537,537,494,621775,318288684,53843548640,108337120,STK
486,041650,상신브레이크,3.62,0.32,3.09,041650,KR7041650003,KOSPI,,3500,2,-50,-1.41,3570,3585,3500,52536,185861580,75150075000,21471450,STK
487,075180,새론오토모티브,15.27,0.32,3.57,075180,KR7075180000,KOSPI,,3890,2,-10,-0.26,3885,3900,3875,2666,10356785,74688000000,19200000,STK
488,007540,샘표,21.59,0.5,0.41,007540,KR7007540008,KOSPI,,50100,2,-300,-0.6,50300,51000,49900,2944,147791550,144077580000,2875800,STK
489,248170,샘표식품,12.28,0.56,0.69,248170,KR7248170003,KOSPI,,29350,2,-1200,-3.93,30100,30500,28650,42151,1239162350,134079194100,4568286,STK
490,007860,서연,1.51,0.24,1.97,007860,KR7007860000,KOSPI,,7690,2,-120,-1.54,7930,7950,7630,253529,1956511780,180560000360,23479844,STK
491,200880,서연이화,2.76,0.45,1.28,200880,KR7200880003,KOSPI,,15300,1,20,0.13,15550,15650,15270,262690,4046316300,413535086100,27028437,STK
492,017390,서울가스,10.12,0.2,4.11,017390,KR7017390006,KOSPI,,55000,3,0,0.0,55000,55400,54900,2173,119635500,275000000000,5000000,STK
493,004410,서울식품,,2.49,,004410,KR7004410007,KOSPI,,172,1,1,0.58,172,173,170,374471,64104453,64457956148,374755559,STK
494,004415,서울식품우,,19.66,,004415,KR7004411005,KOSPI,,1341,2,-10,-0.74,1341,1355,1341,7806,10484411,2983054500,2224500,STK
495,021050,서원,1.19,0.41,,021050,KR7021050000,KOSPI,,1253,1,19,1.54,1238,1260,1237,137242,171255576,59485661270,47474590,STK
496,008490,서흥,117.53,0.46,0.55,008490,KR7008490005,KOSPI,,18270,1,240,1.33,18030,18290,18030,7561,137300770,211367694510,11569113,STK
497,007610,선도전기,,1.74,,007610,KR7007610009,KOSPI,,3000,0,0,0.0,0,0,0,0,0,54000000000,18000000,STK
498,136490,선진,13.79,0.39,1.41,136490,KR7136490000,KOSPI,,6830,2,-90,-1.3,6850,6970,6730,22411,152319550,162414695320,23779604,STK
499,014910,성문전자,,0.72,,014910,KR7014910004,KOSPI,,1223,2,-14,-1.13,1244,1251,1219,51157,63011368,27469784655,22460985,STK
500,014915,성문전자우,,3.1,,014915,KR7014911002,KOSPI,,5230,1,40,0.77,5190,5230,5160,35,181180,3138000000,600000,STK
501,003080,성보화학,75.42,0.39,4.97,003080,KR7003080009,KOSPI,,2660,1,20,0.76,2640,2690,2640,11342,30067200,53253200000,20020000,STK
502,004980,성신양회,2.72,0.4,4.13,004980,KR7004980009,KOSPI,,8550,1,20,0.23,8550,8600,8400,87106,741069060,209612424150,24516073,STK
503,004985,성신양회우,3.77,0.55,3.4,004985,KR7004981007,KOSPI,,11890,3,0,0.0,11900,11900,11520,7130,82701350,8746819050,735645,STK
504,011300,성안머티리얼스,,2.4,,011300,KR7011300001,KOSPI,,916,1,14,1.55,902,940,895,309568,280798255,67137311328,73294008,STK
505,000180,성창기업지주,,0.18,,000180,KR7000180000,KOSPI,,1630,1,1,0.06,1633,1653,1611,32266,52445176,113695108000,69751600,STK
506,002420,세기상사,,1.19,,002420,KR7002420008,KOSPI,,5810,1,40,0.69,5770,6060,5720,13390,78117710,32296906880,5558848,STK
507,004360,세방,3.51,0.28,2.15,004360,KR7004360004,KOSPI,,13440,1,200,1.51,13490,13590,13370,83190,1123562510,259508793600,19308690,STK
508,004365,세방우,1.97,0.15,3.9,004365,KR7004361002,KOSPI,,7710,2,-10,-0.13,7800,7860,7690,11998,92988510,28444117500,3689250,STK
509,004490,세방전지,8.6,0.99,0.67,004490,KR7004490009,KOSPI,,99800,1,9700,10.77,97000,104500,96100,304320,30390253700,1397200000000,14000000,STK
510,001430,세아베스틸지주,7.96,0.36,6.21,001430,KR7001430008,KOSPI,,18760,1,160,0.86,18750,19090,18630,69054,1303058710,672773352440,35862119,STK
511,306200,세아제강,2.2,0.33,6.73,306200,KR7306200007,KOSPI,,120000,1,1200,1.01,119600,120700,119500,4192,503635600,340356000000,2836300,STK
512,003030,세아제강지주,4.55,0.35,1.19,003030,KR7003030004,KOSPI,,172000,1,900,0.53,174200,175000,170800,2879,497568400,712365004000,4141657,STK
513,019440,세아특수강,381.67,0.36,7.28,019440,KR7019440007,KOSPI,,13680,1,40,0.29,13600,13680,13520,4759,64755840,117237600000,8570000,STK
514,058650,세아홀딩스,8.41,0.18,3.95,058650,KR7058650003,KOSPI,,102600,2,-1400,-1.35,104000,104000,102600,45,4655600,410400000000,4000000,STK
515,013000,세우글로벌,12.09,0.72,,013000,KR7013000005,KOSPI,,1260,2,-9,-0.71,1269,1270,1244,56203,70713230,36168339060,28705031,STK
516,091090,세원이앤씨,,0.37,,091090,KR7091090001,KOSPI,,1270,0,0,0.0,0,0,0,0,0,54838923850,43180255,STK
517,021820,세원정공,2.65,0.14,1.25,021820,KR7021820006,KOSPI,,8000,2,-20,-0.25,8120,8120,7990,5015,40336320,80000000000,10000000,STK
518,067830,세이브존I&C,6.72,0.17,1.39,067830,KR7067830000,KOSPI,,2140,1,10,0.47,2160,2175,2130,29930,64240810,87827515300,41040895,STK
519,075580,세진중공업,16.08,2.33,2.69,075580,KR7075580001,KOSPI,,7510,2,-440,-5.53,7650,7660,7300,1569872,11747392810,426939414560,56849456,STK
520,068270,셀트리온,110.85,2.4,0.25,068270,KR7068270008,KOSPI,,197200,1,2600,1.34,195400,201000,195000,942857,187037446300,42796578668000,217021190,STK
521,336370,솔루스첨단소재,5.56,1.58,0.38,336370,KR7336370002,KOSPI,,13830,1,30,0.22,14010,14150,13750,239126,3331328380,971105867520,70217344,STK
522,33637K,솔루스첨단소재1우,1.12,0.32,1.92,33637K,KR733637K010,KOSPI,,2700,1,35,1.31,2675,2705,2670,27353,73446900,45653668200,16908766,STK
523,33637L,솔루스첨단소재2우B,2.33,0.66,0.91,33637L,KR733637K028,KOSPI,,5590,1,80,1.45,5560,5610,5510,2330,12885540,21120674640,3778296,STK
524,248070,솔루엠,10.76,2.15,,248070,KR7248070005,KOSPI,,18530,1,460,2.55,18150,18800,18130,297615,5522379830,926602860030,50005551,STK
525,004430,송원산업,8.66,0.38,2.24,004430,KR7004430005,KOSPI,,10970,2,-50,-0.45,11060,11150,10950,19778,217847120,263280000000,24000000,STK
526,126720,수산인더스트리,7.07,0.63,3.65,126720,KR7126720002,KOSPI,,22150,2,-450,-1.99,22700,22800,22000,103491,2305528500,316434900000,14286000,STK
527,017550,수산중공업,8.62,0.67,0.52,017550,KR7017550005,KOSPI,,1913,2,-17,-0.88,1933,1940,1908,221082,423824999,119369535690,62399130,STK
528,053210,스카이라이프,,0.34,7.07,053210,KR7053210001,KOSPI,,4960,2,-30,-0.6,4970,5020,4925,14586,72145865,235713856800,47522955,STK
529,204210,스타에스엠리츠,,,,204210,KR7204210009,KOSPI,,2955,2,-55,-1.83,3010,3025,2890,45730,134689505,23128238325,7826815,STK
530,026890,스틱인베스트먼트,10.98,1.22,2.98,026890,KR7026890004,KOSPI,,9180,2,-500,-5.17,9770,9770,9090,156598,1450399970,382605646500,41678175,STK
531,134790,시디즈,20.14,0.71,1.79,134790,KR7134790005,KOSPI,,28350,1,350,1.25,27650,28400,27650,4385,122858650,56700000000,2000000,STK
532,462870,시프트업,31.05,16.01,,462870,KR7462870007,KOSPI,,63100,2,-6500,-9.34,67400,68500,63000,1428018,93206098500,3661422932000,58025720,STK
533,016590,신대양제지,4.81,0.31,2.66,016590,KR7016590002,KOSPI,,5610,2,-130,-2.26,5700,5740,5610,27879,157543280,226070770200,40297820,STK
534,029530,신도리코,6.87,0.33,3.96,029530,KR7029530003,KOSPI,,38400,2,-50,-0.13,38450,38550,38100,7854,301718550,387073113600,10080029,STK
535,004970,신라교역,3.95,0.26,5.2,004970,KR7004970000,KOSPI,,9810,2,-370,-3.63,10080,10110,9780,65806,650097730,156960000000,16000000,STK
536,011930,신성이엔지,95.95,1.41,,011930,KR7011930005,KOSPI,,1750,2,-5,-0.28,1772,1792,1738,732841,1288928683,360234264250,205848151,STK
537,005390,신성통상,5.31,0.72,2.23,005390,KR7005390000,KOSPI,,2240,2,-15,-0.67,2250,2255,2230,171694,385447900,321906793600,143708390,STK
538,004170,신세계,6.45,0.32,2.76,004170,KR7004170007,KOSPI,,145600,2,-1900,-1.29,148900,149000,145600,27563,4046427900,1433458353600,9845181,STK
539,035510,신세계 I&C,5.49,0.32,3.69,035510,KR7035510007,KOSPI,,9500,2,-70,-0.73,9590,9650,9430,20720,196892320,163400000000,17200000,STK
540,034300,신세계건설,,0.64,,034300,KR7034300004,KOSPI,,13330,2,-110,-0.82,13440,13550,13000,6153,81394340,103448184820,7760554,STK
541,031430,신세계인터내셔날,11.17,0.56,2.98,031430,KR7031430002,KOSPI,,13600,2,-100,-0.73,13780,13780,13550,24446,332796560,485520000000,35700000,STK
542,031440,신세계푸드,11.01,0.47,2.08,031440,KR7031440001,KOSPI,,36050,2,-200,-0.55,36400,36400,36000,2848,103045100,139602904000,3872480,STK
543,006880,신송홀딩스,7.31,0.73,1.73,006880,KR7006880009,KOSPI,,7000,2,-120,-1.69,7170,7170,6890,69414,484775480,82802006000,11828858,STK
544,005800,신영와코루,21.86,0.22,1.68,005800,KR7005800008,KOSPI,,9020,1,10,0.11,9010,9140,8970,1561,14032750,81180000000,9000000,STK
545,001720,신영증권,9.3,0.38,5.66,001720,KR7001720002,KOSPI,,74700,2,-200,-0.27,74400,75500,74400,2192,163841000,1228068000000,16440000,STK
546,009270,신원,39.31,0.43,5.56,009270,KR7009270000,KOSPI,,1265,1,4,0.32,1278,1279,1263,247466,314152190,129771740340,102586356,STK
547,002700,신일전자,67.36,1.27,1.01,002700,KR7002700003,KOSPI,,1504,1,9,0.6,1522,1522,1480,436380,652337869,106855471584,71047521,STK
548,002870,신풍,,0.4,1.85,002870,KR7002870004,KOSPI,,1048,1,65,6.61,985,1050,985,289629,295603208,36636717600,34958700,STK
549,019170,신풍제약,,3.49,,019170,KR7019170000,KOSPI,,18150,1,250,1.4,18350,19500,17900,3629154,66884652600,961677568500,52984990,STK
550,019175,신풍제약우,,5.46,,019175,KR7019171008,KOSPI,,29250,2,-300,-1.02,29600,30450,28900,34637,1023795400,64350000000,2200000,STK
551,481850,신한글로벌액티브리츠,,,,481850,KR7481850006,KOSPI,,2760,1,5,0.18,2755,2765,2735,73725,202738355,119998352640,43477664,STK
552,404990,신한서부티엔디리츠,,,,404990,KR7404990004,KOSPI,,3975,2,-10,-0.25,3985,3985,3935,23553,93312725,222424638900,55955884,STK
553,293940,신한알파리츠,,,,293940,KR7293940003,KOSPI,,6540,2,-30,-0.46,6580,6590,6510,131361,859592340,576174804420,88100123,STK
554,055550,신한지주,6.99,0.54,3.61,055550,KR7055550008,KOSPI,,55500,1,500,0.91,55700,56700,55200,1283301,71641293200,28271323377000,509393214,STK
555,004080,신흥,15.69,1.17,1.91,004080,KR7004080008,KOSPI,,14200,3,0,0.0,14180,14250,14120,1047,14851530,134900000000,9500000,STK
556,102280,쌍방울,,0.69,,102280,KR7102280005,KOSPI,,269,0,0,0.0,0,0,0,0,0,70637282701,262592129,STK
557,004770,써니전자,15.97,0.71,1.9,004770,KR7004770004,KOSPI,,1557,2,-5,-0.32,1557,1570,1550,123528,192559265,57146390388,36702884,STK
558,403550,쏘카,,3.18,,403550,KR7403550007,KOSPI,,18850,2,-160,-0.84,19180,19350,18850,3861,73662040,618372402700,32804902,STK
559,004920,씨아이테크,,1.04,,004920,KR7004920005,KOSPI,,1078,2,-12,-1.1,1089,1089,1071,148719,160215081,53970924854,50065793,STK
560,112610,씨에스윈드,,3.07,0.79,112610,KR7112610001,KOSPI,,66900,1,100,0.15,67400,67400,65200,664935,44164233300,2821266860700,42171403,STK
561,308170,씨티알모빌리티,,0.65,,308170,KR7308170000,KOSPI,,6300,1,20,0.32,6300,6350,6210,6524,40982600,54243000000,8610000,STK
562,008700,아남전자,12.67,0.89,,008700,KR7008700007,KOSPI,,1354,2,-8,-0.59,1394,1394,1354,140698,192533810,104427006280,77124820,STK
563,002790,아모레G,22.31,0.67,0.98,002790,KR7002790004,KOSPI,,25050,1,50,0.2,25550,25550,25050,291547,7342576700,2065577409000,82458180,STK
564,00279K,아모레G3우(전환),16.92,0.51,3.51,00279K,KR700279K010,KOSPI,,18860,1,20,0.11,19190,19190,18850,5844,110868370,133758892000,7092200,STK
565,002795,아모레G우,8.48,0.26,2.63,002795,KR7002791002,KOSPI,,9560,1,110,1.16,9560,9610,9490,5582,53342490,61602441200,6443770,STK
566,090430,아모레퍼시픽,49.01,1.71,0.75,090430,KR7090430000,KOSPI,,122900,1,5000,4.24,120600,123300,120300,592224,72265315200,7188760081100,58492759,STK
567,090435,아모레퍼시픽우,14.46,0.5,2.55,090435,KR7090431008,KOSPI,,36200,1,1250,3.58,35250,36200,35150,23569,840924200,382193446000,10557830,STK
568,002030,아세아,5.38,0.38,2.03,002030,KR7002030005,KOSPI,,250000,1,2500,1.01,248500,252000,247000,534,133383500,528912000000,2115648,STK
569,183190,아세아시멘트,4.34,0.41,2.24,183190,KR7183190008,KOSPI,,11160,2,-100,-0.89,11530,11530,11110,56380,634378940,429681047760,38501886,STK
570,002310,아세아제지,4.71,0.39,6.07,002310,KR7002310001,KOSPI,,8080,2,-40,-0.49,8120,8150,7880,134544,1074012750,361842680800,44782510,STK
571,012170,아센디오,,2.53,,012170,KR7012170007,KOSPI,,627,2,-26,-3.98,653,653,622,846673,537375118,64938068976,103569488,STK
572,267850,아시아나IDT,15.64,1.08,3.16,267850,KR7267850006,KOSPI,,15510,1,10,0.06,15530,15730,15490,10820,168574130,172161000000,11100000,STK
573,020560,아시아나항공,61.4,1.45,,020560,KR7020560009,KOSPI,,9480,2,-30,-0.32,9520,9560,9480,88702,842858250,705423522720,74411764,STK
574,122900,아이마켓코리아,17.04,0.77,7.08,122900,KR7122900004,KOSPI,,8480,2,-30,-0.35,8510,8550,8470,23358,198438490,283476563200,33428840,STK
575,010780,아이에스동서,15.54,0.43,6.76,010780,KR7010780005,KOSPI,,21700,2,-300,-1.36,22000,22100,21700,24435,533142800,655057379200,30186976,STK
576,139990,아주스틸,,0.68,,139990,KR7139990006,KOSPI,,5830,3,0,0.0,5850,5860,5740,60544,350962860,154216261870,26452189,STK
577,001780,알루코,12.42,0.85,,001780,KR7001780006,KOSPI,,2590,1,35,1.37,2570,2590,2540,275721,706177455,250790041880,96830132,STK
578,018250,애경산업,9.92,1.14,3.3,018250,KR7018250001,KOSPI,,18100,1,400,2.26,17920,18380,17910,61270,1113938660,478019823500,26409935,STK
579,161000,애경케미칼,50.79,0.68,2.42,161000,KR7161000005,KOSPI,,10150,2,-80,-0.78,10260,10490,10060,106282,1078276860,493784396350,48648709,STK
580,011090,에넥스,,0.83,,011090,KR7011090008,KOSPI,,632,2,-8,-1.25,640,654,629,189837,120733398,37914717112,59991641,STK
581,137310,에스디바이오센서,,0.6,,137310,KR7137310009,KOSPI,,13080,1,320,2.51,12860,13500,12720,2229017,29184141060,1628163777240,124477353,STK
582,005850,에스엘,4.47,0.79,2.59,005850,KR7005850003,KOSPI,,35150,2,-50,-0.14,36100,36100,35000,118427,4181804400,1632665478000,46448520,STK
583,010580,에스엠벡셀,,2.1,,010580,KR7010580009,KOSPI,,1281,2,-12,-0.93,1298,1298,1262,25969,33196398,142513504560,111251760,STK
584,012750,에스원,11.94,1.25,4.72,012750,KR7012750006,KOSPI,,57300,1,1000,1.78,56900,57900,56400,40561,2329025400,2177352899400,37999178,STK
585,033530,에스제이지세종,14.91,0.32,2.99,033530,KR7033530007,KOSPI,,5070,1,295,6.18,5050,5160,4950,135048,683360285,141052272270,27820961,STK
586,023960,에쓰씨엔지니어링,,1.28,,023960,KR7023960008,KOSPI,,1563,1,33,2.16,1546,1590,1532,215115,336117399,51377810640,32871280,STK
587,298690,에어부산,2.53,1.36,,298690,KR7298690009,KOSPI,,2405,1,45,1.91,2360,2405,2355,121989,290020030,280519200000,116640000,STK
588,140910,에이리츠,,,,140910,KR7140910001,KOSPI,,3130,0,0,0.0,0,0,0,0,0,13969290160,4463032,STK
589,078520,에이블씨엔씨,22.06,2.25,18.27,078520,KR7078520004,KOSPI,,8020,1,290,3.75,8030,8170,7920,300245,2407971890,208633571220,26014161,STK
590,015260,에이엔피,,1.18,,015260,KR7015260003,KOSPI,,733,2,-2,-0.27,735,746,730,22443,16479507,33070683302,45116894,STK
